,iter,barcode_tot,n_barcodes,correlation,n_variants
3451,51,15,5,0.9901426077485792,17
3452,52,15,5,0.9463956574596275,17
3453,53,15,5,0.9845051938607449,17
3454,54,15,5,0.9673964057028895,17
3455,55,15,5,0.9890989528821815,17
3456,56,15,5,0.9794535590933839,17
3457,57,15,5,0.9828857246587528,17
3458,58,15,5,0.991007229963408,17
3459,59,15,5,0.9929785765663708,17
3460,60,15,5,0.9885301350805439,17
3461,61,15,5,0.9847624482638748,17
3462,62,15,5,0.9880266168043856,17
3463,63,15,5,0.9855057563202232,17
3464,64,15,5,0.9900223488203478,17
3465,65,15,5,0.9882155451882122,17
3466,66,15,5,0.9895019617561814,17
3467,67,15,5,0.9884123825209425,17
3468,68,15,5,0.9813774969597394,17
3469,69,15,5,0.9622577150587119,17
3470,70,15,5,0.9818394758826681,17
3471,71,15,5,0.9900438530882821,17
3472,72,15,5,0.9794331225964115,17
3473,73,15,5,0.9715744045269377,17
3474,74,15,5,0.9811091841157829,17
3475,75,15,5,0.9816076675941408,17
3476,76,15,5,0.9881303278740782,17
3477,77,15,5,0.9903616730124732,17
3478,78,15,5,0.9942539467545258,17
3479,79,15,5,0.9908865129749347,17
3480,80,15,5,0.9848779201481466,17
3481,81,15,5,0.9675730216815862,17
3482,82,15,5,0.9895217740796223,17
3483,83,15,5,0.9854945466652795,17
3484,84,15,5,0.9932656599762588,17
3485,85,15,5,0.9660853479743235,17
3486,86,15,5,0.9880951642076203,17
3487,87,15,5,0.9802922536662266,17
3488,88,15,5,0.9882224598638059,17
3489,89,15,5,0.979855939853888,17
3490,90,15,5,0.989794205354418,17
3491,91,15,5,0.9778365911951419,17
3492,92,15,5,0.9866821685175646,17
3493,93,15,5,0.9898486487454946,17
3494,94,15,5,0.9965333443043407,17
3495,95,15,5,0.9735604171800389,17
3496,96,15,5,0.9930642365800577,17
3497,97,15,5,0.9916352957609667,17
3498,98,15,5,0.9888386130429371,17
3499,99,15,5,0.9925234029975377,17
3500,0,15,6,0.9849893168942351,17
3501,1,15,6,0.9887228176004034,17
3502,2,15,6,0.9870839301685317,17
3503,3,15,6,0.9884290497304846,17
3504,4,15,6,0.9808344223994361,17
3505,5,15,6,0.9920115122738214,17
3506,6,15,6,0.9929548388401678,17
3507,7,15,6,0.9855968073890654,17
3508,8,15,6,0.990303901593236,17
3509,9,15,6,0.9931812937856224,17
3510,10,15,6,0.9952028908344812,17
3511,11,15,6,0.9914940707457041,17
3512,12,15,6,0.9874706949234902,17
3513,13,15,6,0.9915029146170077,17
3514,14,15,6,0.9868533122821072,17
3515,15,15,6,0.9926960956835231,17
3516,16,15,6,0.9939597434966254,17
3517,17,15,6,0.9937705422710298,17
3518,18,15,6,0.9861916095887796,17
3519,19,15,6,0.9748659751190254,17
3520,20,15,6,0.9868585018548132,17
3521,21,15,6,0.9879907628823704,17
3522,22,15,6,0.9858327543105347,17
3523,23,15,6,0.9869062836378508,17
3524,24,15,6,0.9894257072739079,17
3525,25,15,6,0.9893740363863807,17
3526,26,15,6,0.9932909100089103,17
3527,27,15,6,0.986988854332539,17
3528,28,15,6,0.9903572751233878,17
3529,29,15,6,0.9881270883025277,17
3530,30,15,6,0.9883763561353401,17
3531,31,15,6,0.9894015864894162,17
3532,32,15,6,0.9867906128138894,17
3533,33,15,6,0.9815389806473954,17
3534,34,15,6,0.9877178034907674,17
3535,35,15,6,0.972527014896159,17
3536,36,15,6,0.992638328967301,17
3537,37,15,6,0.9945163469925673,17
3538,38,15,6,0.9859586855062373,17
3539,39,15,6,0.988922764952802,17
3540,40,15,6,0.9933705131778181,17
3541,41,15,6,0.9879143862174455,17
3542,42,15,6,0.9891221783276554,17
3543,43,15,6,0.9836540499436762,17
3544,44,15,6,0.9780270934530473,17
3545,45,15,6,0.9932224322385108,17
3546,46,15,6,0.982597363864327,17
3547,47,15,6,0.9840747707372011,17
3548,48,15,6,0.9949613793830705,17
3549,49,15,6,0.9895984902777976,17
3550,50,15,6,0.9911162299071066,17
3551,51,15,6,0.9873475745286447,17
3552,52,15,6,0.9952283946451482,17
3553,53,15,6,0.979838102639676,17
3554,54,15,6,0.9943300436556524,17
3555,55,15,6,0.9878979505610211,17
3556,56,15,6,0.9807128959002679,17
3557,57,15,6,0.9859453119444973,17
3558,58,15,6,0.9828502194370963,17
3559,59,15,6,0.995292182923059,17
3560,60,15,6,0.9812459752966881,17
3561,61,15,6,0.9964075065883854,17
3562,62,15,6,0.9943283514539472,17
3563,63,15,6,0.9900996096933632,17
3564,64,15,6,0.9892396092178503,17
3565,65,15,6,0.9867141576694801,17
3566,66,15,6,0.9868173610429251,17
3567,67,15,6,0.992810381974093,17
3568,68,15,6,0.9892228098333421,17
3569,69,15,6,0.995228449734268,17
3570,70,15,6,0.9891355282382762,17
3571,71,15,6,0.9930330052978963,17
3572,72,15,6,0.990048395801083,17
3573,73,15,6,0.9902109605784627,17
3574,74,15,6,0.991328776816971,17
3575,75,15,6,0.9871387133035783,17
3576,76,15,6,0.9872326136756622,17
3577,77,15,6,0.9906933536655157,17
3578,78,15,6,0.9776492843326678,17
3579,79,15,6,0.9853467636065503,17
3580,80,15,6,0.989193890357869,17
3581,81,15,6,0.9904671567640017,17
3582,82,15,6,0.9947777793240378,17
3583,83,15,6,0.9920181975719384,17
3584,84,15,6,0.9935426544427717,17
3585,85,15,6,0.9950646375994316,17
3586,86,15,6,0.993227699437329,17
3587,87,15,6,0.9933118753517339,17
3588,88,15,6,0.9842050119413444,17
3589,89,15,6,0.9955604711647509,17
3590,90,15,6,0.9897551486886255,17
3591,91,15,6,0.9784529482686337,17
3592,92,15,6,0.9876599346403364,17
3593,93,15,6,0.9855550238054921,17
3594,94,15,6,0.9945668189330792,17
3595,95,15,6,0.9792447079785535,17
3596,96,15,6,0.9896619900964589,17
3597,97,15,6,0.9921542800849726,17
3598,98,15,6,0.9917014789401083,17
3599,99,15,6,0.9939452156889282,17
3600,0,15,7,0.9895676576711984,17
3601,1,15,7,0.9815376026939108,17
3602,2,15,7,0.9891496903908095,17
3603,3,15,7,0.9938802102228285,17
3604,4,15,7,0.9937591557087467,17
3605,5,15,7,0.9925036511086717,17
3606,6,15,7,0.99003696176662,17
3607,7,15,7,0.9898609724516032,17
3608,8,15,7,0.9881681839097416,17
3609,9,15,7,0.988309258269542,17
3610,10,15,7,0.9922998394593008,17
3611,11,15,7,0.9921733141597892,17
3612,12,15,7,0.9920347118242238,17
3613,13,15,7,0.9881168987149918,17
3614,14,15,7,0.991037802474606,17
3615,15,15,7,0.9947937489352839,17
3616,16,15,7,0.9908959136123936,17
3617,17,15,7,0.995405184249525,17
3618,18,15,7,0.9900460755040721,17
3619,19,15,7,0.9909190116277271,17
3620,20,15,7,0.9908469603720962,17
3621,21,15,7,0.987775975641382,17
3622,22,15,7,0.9900086320515319,17
3623,23,15,7,0.9925752448656251,17
3624,24,15,7,0.9928543838054229,17
3625,25,15,7,0.9923107537154273,17
3626,26,15,7,0.9891425546657443,17
3627,27,15,7,0.9940106348268776,17
3628,28,15,7,0.9917875572262889,17
3629,29,15,7,0.9866949413300107,17
3630,30,15,7,0.9904515362299444,17
3631,31,15,7,0.9894914022343317,17
3632,32,15,7,0.9949603058462643,17
3633,33,15,7,0.9900154059230617,17
3634,34,15,7,0.9709376737558869,17
3635,35,15,7,0.992878547615673,17
3636,36,15,7,0.9908486108756813,17
3637,37,15,7,0.9948122958609852,17
3638,38,15,7,0.9926929476008792,17
3639,39,15,7,0.9867193723591565,17
3640,40,15,7,0.9930346178132817,17
3641,41,15,7,0.9833372511333209,17
3642,42,15,7,0.990172655549354,17
3643,43,15,7,0.9860830235727666,17
3644,44,15,7,0.9877851897738528,17
3645,45,15,7,0.9943192375078151,17
3646,46,15,7,0.989474264472747,17
3647,47,15,7,0.9924698929983554,17
3648,48,15,7,0.9930396408057114,17
3649,49,15,7,0.9954072394064447,17
3650,50,15,7,0.9896490390236682,17
3651,51,15,7,0.9921875924795913,17
3652,52,15,7,0.9868651752141655,17
3653,53,15,7,0.9889610258638019,17
3654,54,15,7,0.987901962600771,17
3655,55,15,7,0.9933161536767283,17
3656,56,15,7,0.9878963232379152,17
3657,57,15,7,0.9889452620091302,17
3658,58,15,7,0.9906285369196972,17
3659,59,15,7,0.96569498514617,17
3660,60,15,7,0.9860450884199184,17
3661,61,15,7,0.989348104679343,17
3662,62,15,7,0.9916017548594352,17
3663,63,15,7,0.9881082030925598,17
3664,64,15,7,0.9909412629900599,17
3665,65,15,7,0.9959762477705291,17
3666,66,15,7,0.9917433053900505,17
3667,67,15,7,0.9811619359381157,17
3668,68,15,7,0.9816433968893449,17
3669,69,15,7,0.9840988209505795,17
3670,70,15,7,0.9928085758664901,17
3671,71,15,7,0.9884009424047964,17
3672,72,15,7,0.9924984589946894,17
3673,73,15,7,0.9888157658491409,17
3674,74,15,7,0.9920143877278175,17
3675,75,15,7,0.9846728465573357,17
3676,76,15,7,0.9955116619484181,17
3677,77,15,7,0.9946266068265252,17
3678,78,15,7,0.991332007768231,17
3679,79,15,7,0.9942808432249846,17
3680,80,15,7,0.9862026861159128,17
3681,81,15,7,0.9957791828680166,17
3682,82,15,7,0.9904533362600771,17
3683,83,15,7,0.9888847644734794,17
3684,84,15,7,0.988523962564334,17
3685,85,15,7,0.9887727778517583,17
3686,86,15,7,0.9940713815937193,17
3687,87,15,7,0.9919781215054169,17
3688,88,15,7,0.9901305117957113,17
3689,89,15,7,0.986530868521266,17
3690,90,15,7,0.9897460874488787,17
3691,91,15,7,0.9847490270129923,17
3692,92,15,7,0.9922174409460658,17
3693,93,15,7,0.9937392781419996,17
3694,94,15,7,0.9860873989472899,17
3695,95,15,7,0.9902504124742919,17
3696,96,15,7,0.9937992459562501,17
3697,97,15,7,0.9911938608295083,17
3698,98,15,7,0.9876233504826356,17
3699,99,15,7,0.9875424185944048,17
3700,0,15,8,0.9942600830347833,17
3701,1,15,8,0.9936577747163714,17
3702,2,15,8,0.9878262903325498,17
3703,3,15,8,0.9952783617083707,17
3704,4,15,8,0.9938115185675769,17
3705,5,15,8,0.9920810337478546,17
3706,6,15,8,0.9948689959308507,17
3707,7,15,8,0.9845796295537314,17
3708,8,15,8,0.9924449946076547,17
3709,9,15,8,0.9950606671976419,17
3710,10,15,8,0.9950594716792488,17
3711,11,15,8,0.9967017525174667,17
3712,12,15,8,0.9893331985002494,17
3713,13,15,8,0.9934339844915333,17
3714,14,15,8,0.9910807169169444,17
3715,15,15,8,0.9857480599743859,17
3716,16,15,8,0.98916709071446,17
3717,17,15,8,0.9889926931689978,17
3718,18,15,8,0.9922362507340383,17
3719,19,15,8,0.9856007675115112,17
3720,20,15,8,0.9954324235080091,17
3721,21,15,8,0.9900728882388379,17
3722,22,15,8,0.9934014962586242,17
3723,23,15,8,0.9898116422272029,17
3724,24,15,8,0.9926839163805438,17
3725,25,15,8,0.983093530834879,17
3726,26,15,8,0.9907156761461291,17
3727,27,15,8,0.9945230652035726,17
3728,28,15,8,0.9942110219536457,17
3729,29,15,8,0.9900309890781347,17
3730,30,15,8,0.990775720506258,17
3731,31,15,8,0.9941459469072143,17
3732,32,15,8,0.9907730669574111,17
3733,33,15,8,0.9905263664071344,17
3734,34,15,8,0.9881596661996521,17
3735,35,15,8,0.9917252616947012,17
3736,36,15,8,0.9892409221940612,17
3737,37,15,8,0.9950558761493157,17
3738,38,15,8,0.9916149413858653,17
3739,39,15,8,0.9945902819003917,17
3740,40,15,8,0.9938738747675934,17
3741,41,15,8,0.9831554234271781,17
3742,42,15,8,0.9892164430860542,17
3743,43,15,8,0.9951232371197873,17
3744,44,15,8,0.9925186280946482,17
3745,45,15,8,0.9888144640090388,17
3746,46,15,8,0.9905159102934025,17
3747,47,15,8,0.9860924899840127,17
3748,48,15,8,0.9930250415740272,17
3749,49,15,8,0.9938769430537486,17
3750,50,15,8,0.9947809265496305,17
3751,51,15,8,0.9936223138636947,17
3752,52,15,8,0.994911045777748,17
3753,53,15,8,0.9943281045987091,17
3754,54,15,8,0.9849546558463839,17
3755,55,15,8,0.9912438878412658,17
3756,56,15,8,0.9928604501136573,17
3757,57,15,8,0.9900814380399261,17
3758,58,15,8,0.9926112985439877,17
3759,59,15,8,0.9871968548717471,17
3760,60,15,8,0.9884510014473722,17
3761,61,15,8,0.9933016851740168,17
3762,62,15,8,0.9931005958045909,17
3763,63,15,8,0.9923666366638436,17
3764,64,15,8,0.9937850678099884,17
3765,65,15,8,0.9902143226089255,17
3766,66,15,8,0.9940804442383935,17
3767,67,15,8,0.9940505371300742,17
3768,68,15,8,0.9910746567394296,17
3769,69,15,8,0.991181168989661,17
3770,70,15,8,0.9916457144522368,17
3771,71,15,8,0.9947721636810334,17
3772,72,15,8,0.9932252728836121,17
3773,73,15,8,0.9886256405500166,17
3774,74,15,8,0.9912279373578822,17
3775,75,15,8,0.9906918272172017,17
3776,76,15,8,0.9872914622217637,17
3777,77,15,8,0.9945842653173764,17
3778,78,15,8,0.9928692451589772,17
3779,79,15,8,0.9936566689685868,17
3780,80,15,8,0.9882458042867587,17
3781,81,15,8,0.9862038001939081,17
3782,82,15,8,0.9946452522774257,17
3783,83,15,8,0.9906030268623243,17
3784,84,15,8,0.9933054376576839,17
3785,85,15,8,0.9910760679309368,17
3786,86,15,8,0.9943457127415279,17
3787,87,15,8,0.9940159021199383,17
3788,88,15,8,0.9946890301525665,17
3789,89,15,8,0.9926349424664653,17
3790,90,15,8,0.992642811941812,17
3791,91,15,8,0.9916076224403012,17
3792,92,15,8,0.9927997178876997,17
3793,93,15,8,0.9933145021653091,17
3794,94,15,8,0.9945019252113527,17
3795,95,15,8,0.9906270404989042,17
3796,96,15,8,0.9932159858544244,17
3797,97,15,8,0.989177257280229,17
3798,98,15,8,0.9903087495378756,17
3799,99,15,8,0.9888856081242503,17
3800,0,15,9,0.9906490112258174,17
3801,1,15,9,0.9944183742595116,17
3802,2,15,9,0.9954841257338003,17
3803,3,15,9,0.9927491324852897,17
3804,4,15,9,0.9937782609399561,17
3805,5,15,9,0.9936865461859486,17
3806,6,15,9,0.9947783771662893,17
3807,7,15,9,0.9958053542170066,17
3808,8,15,9,0.9943099430088039,17
3809,9,15,9,0.9907048281396607,17
3810,10,15,9,0.992174759607208,17
3811,11,15,9,0.9951616111046373,17
3812,12,15,9,0.9924490754853674,17
3813,13,15,9,0.9932349357591798,17
3814,14,15,9,0.9939688340763444,17
3815,15,15,9,0.9942920101346289,17
3816,16,15,9,0.9952932512620907,17
3817,17,15,9,0.996393750967153,17
3818,18,15,9,0.9911624473502063,17
3819,19,15,9,0.988324632330674,17
3820,20,15,9,0.9946062739461108,17
3821,21,15,9,0.992775802285266,17
3822,22,15,9,0.9936751243121146,17
3823,23,15,9,0.991092663618674,17
3824,24,15,9,0.9910234719515677,17
3825,25,15,9,0.9922597826391796,17
3826,26,15,9,0.989217659992332,17
3827,27,15,9,0.9948286785646853,17
3828,28,15,9,0.9928566641522437,17
3829,29,15,9,0.9914711233327799,17
3830,30,15,9,0.9954825317362647,17
3831,31,15,9,0.9914299576175718,17
3832,32,15,9,0.9917896257559669,17
3833,33,15,9,0.9920774750376102,17
3834,34,15,9,0.9887848106217562,17
3835,35,15,9,0.9936175579235307,17
3836,36,15,9,0.9869128856259058,17
3837,37,15,9,0.9880675435720124,17
3838,38,15,9,0.993175733711981,17
3839,39,15,9,0.9953312330797948,17
3840,40,15,9,0.9882802040187855,17
3841,41,15,9,0.9914567327302255,17
3842,42,15,9,0.9864221441743524,17
3843,43,15,9,0.9938943996142725,17
3844,44,15,9,0.9923216421107857,17
3845,45,15,9,0.991410235317424,17
3846,46,15,9,0.9941525209034483,17
3847,47,15,9,0.9900157272485339,17
3848,48,15,9,0.9908695947430188,17
3849,49,15,9,0.9943318044620981,17
3850,50,15,9,0.9890817034133655,17
3851,51,15,9,0.9934289721576958,17
3852,52,15,9,0.9946517969357478,17
3853,53,15,9,0.9940758517939887,17
3854,54,15,9,0.9937950784741184,17
3855,55,15,9,0.9927658103415342,17
3856,56,15,9,0.9934657185551833,17
3857,57,15,9,0.9947345024443438,17
3858,58,15,9,0.9939886605508123,17
3859,59,15,9,0.9964721406150637,17
3860,60,15,9,0.9937832220218267,17
3861,61,15,9,0.9920807482359972,17
3862,62,15,9,0.9950750887514408,17
3863,63,15,9,0.9957509123196212,17
3864,64,15,9,0.9949508781610498,17
3865,65,15,9,0.9908565757827362,17
3866,66,15,9,0.9950878477315503,17
3867,67,15,9,0.9883044679708002,17
3868,68,15,9,0.9939240791628166,17
3869,69,15,9,0.9881273756862918,17
3870,70,15,9,0.9919954031310627,17
3871,71,15,9,0.9876372975711247,17
3872,72,15,9,0.9930065831513624,17
3873,73,15,9,0.9886186559007737,17
3874,74,15,9,0.9918416146143315,17
3875,75,15,9,0.9942362877313432,17
3876,76,15,9,0.9917184977555717,17
3877,77,15,9,0.9894341664463623,17
3878,78,15,9,0.99334651715522,17
3879,79,15,9,0.9916835922711619,17
3880,80,15,9,0.9921704748296207,17
3881,81,15,9,0.9904131588814487,17
3882,82,15,9,0.9913157902095457,17
3883,83,15,9,0.9947462624249817,17
3884,84,15,9,0.9907951712019611,17
3885,85,15,9,0.9924044509975193,17
3886,86,15,9,0.9893652784452853,17
3887,87,15,9,0.9944980802384278,17
3888,88,15,9,0.9876532929831144,17
3889,89,15,9,0.9915145130571854,17
3890,90,15,9,0.9929928624342119,17
3891,91,15,9,0.9862245830048328,17
3892,92,15,9,0.9943350913353428,17
3893,93,15,9,0.993625576324963,17
3894,94,15,9,0.993401173786637,17
3895,95,15,9,0.9955857998478448,17
3896,96,15,9,0.992058408743231,17
3897,97,15,9,0.993930177740415,17
3898,98,15,9,0.9952068743301611,17
3899,99,15,9,0.9964078809471185,17
3900,0,15,10,0.9925674887310222,17
3901,1,15,10,0.9927930342379299,17
3902,2,15,10,0.9936776459119674,17
3903,3,15,10,0.9895005415457312,17
3904,4,15,10,0.9929954946683924,17
3905,5,15,10,0.9956951268632058,17
3906,6,15,10,0.9950606341122821,17
3907,7,15,10,0.9927163584011902,17
3908,8,15,10,0.9947714514541769,17
3909,9,15,10,0.9963380220211802,17
3910,10,15,10,0.9960476079247625,17
3911,11,15,10,0.9920845272277803,17
3912,12,15,10,0.9959471036061965,17
3913,13,15,10,0.9945350031937522,17
3914,14,15,10,0.9936292616414093,17
3915,15,15,10,0.9927862540913728,17
3916,16,15,10,0.9920809046088014,17
3917,17,15,10,0.9940700808072569,17
3918,18,15,10,0.9894873880313835,17
3919,19,15,10,0.9925650105107915,17
3920,20,15,10,0.9925330367441494,17
3921,21,15,10,0.9937588359958531,17
3922,22,15,10,0.9920165102829399,17
3923,23,15,10,0.9958796933373315,17
3924,24,15,10,0.994916606015036,17
3925,25,15,10,0.9921017121803807,17
3926,26,15,10,0.991565550302109,17
3927,27,15,10,0.9915691812587403,17
3928,28,15,10,0.9956567291028697,17
3929,29,15,10,0.991457192462202,17
3930,30,15,10,0.9967703027608719,17
3931,31,15,10,0.9945871095138165,17
3932,32,15,10,0.9933098848730226,17
3933,33,15,10,0.9945117397465376,17
3934,34,15,10,0.9946299243497441,17
3935,35,15,10,0.9942084649527664,17
3936,36,15,10,0.9958232437777198,17
3937,37,15,10,0.9944755474479996,17
3938,38,15,10,0.9918352100177279,17
3939,39,15,10,0.9930204897641697,17
3940,40,15,10,0.9923718512229831,17
3941,41,15,10,0.9924419535513113,17
3942,42,15,10,0.9912242872816143,17
3943,43,15,10,0.9938537267160535,17
3944,44,15,10,0.9939987591204601,17
3945,45,15,10,0.9953427417516473,17
3946,46,15,10,0.9948258621321104,17
3947,47,15,10,0.990835990324751,17
3948,48,15,10,0.9962525653787128,17
3949,49,15,10,0.9954555593585873,17
3950,50,15,10,0.9926130278931067,17
3951,51,15,10,0.9928283733233454,17
3952,52,15,10,0.9943337740577178,17
3953,53,15,10,0.9946680097469646,17
3954,54,15,10,0.9933163101465878,17
3955,55,15,10,0.9918433706888635,17
3956,56,15,10,0.990430154791245,17
3957,57,15,10,0.9928830657101831,17
3958,58,15,10,0.9955389495190183,17
3959,59,15,10,0.9937214986970092,17
3960,60,15,10,0.9933588249518407,17
3961,61,15,10,0.9936447685162318,17
3962,62,15,10,0.9937952385682619,17
3963,63,15,10,0.991274645642697,17
3964,64,15,10,0.9953022630955584,17
3965,65,15,10,0.9948480704847572,17
3966,66,15,10,0.9950944757551357,17
3967,67,15,10,0.9935913434833209,17
3968,68,15,10,0.9943522077310794,17
3969,69,15,10,0.9938486889578396,17
3970,70,15,10,0.9953439538467858,17
3971,71,15,10,0.9910211304755766,17
3972,72,15,10,0.9907466061484728,17
3973,73,15,10,0.9956457028821998,17
3974,74,15,10,0.9949762906411721,17
3975,75,15,10,0.9946384971120524,17
3976,76,15,10,0.9918185612822211,17
3977,77,15,10,0.9912907454782667,17
3978,78,15,10,0.9940443225924305,17
3979,79,15,10,0.9926157275252689,17
3980,80,15,10,0.9953592138945457,17
3981,81,15,10,0.9948800070930591,17
3982,82,15,10,0.9905502027129195,17
3983,83,15,10,0.995124825917431,17
3984,84,15,10,0.9922686621342871,17
3985,85,15,10,0.9921845919951775,17
3986,86,15,10,0.9926766838928284,17
3987,87,15,10,0.991650879021365,17
3988,88,15,10,0.9917317726805486,17
3989,89,15,10,0.9912967874025235,17
3990,90,15,10,0.9939521753635614,17
3991,91,15,10,0.9957371137857604,17
3992,92,15,10,0.9947050115722702,17
3993,93,15,10,0.9947670992665913,17
3994,94,15,10,0.9940324557550556,17
3995,95,15,10,0.9954294153729484,17
3996,96,15,10,0.9924544387184316,17
3997,97,15,10,0.997717866228504,17
3998,98,15,10,0.9948927872367505,17
3999,99,15,10,0.9952311289863605,17
4000,0,15,11,0.9943589237883034,17
4001,1,15,11,0.9938793328066079,17
4002,2,15,11,0.996431467888323,17
4003,3,15,11,0.9931665894383034,17
4004,4,15,11,0.9941662433448284,17
4005,5,15,11,0.9934000082842501,17
4006,6,15,11,0.9942261529969386,17
4007,7,15,11,0.993020009401632,17
4008,8,15,11,0.9927608652665506,17
4009,9,15,11,0.9932538684524989,17
4010,10,15,11,0.9937479899193201,17
4011,11,15,11,0.9961060284724952,17
4012,12,15,11,0.994423581543826,17
4013,13,15,11,0.9925044473546178,17
4014,14,15,11,0.9942172679410853,17
4015,15,15,11,0.9937048208992418,17
4016,16,15,11,0.9941817141924724,17
4017,17,15,11,0.9919739322699116,17
4018,18,15,11,0.9954018156175501,17
4019,19,15,11,0.9954974535741421,17
4020,20,15,11,0.9921831573757263,17
4021,21,15,11,0.9965345009803764,17
4022,22,15,11,0.9930309950656141,17
4023,23,15,11,0.9928951412673391,17
4024,24,15,11,0.9936311324138434,17
4025,25,15,11,0.9946768983075928,17
4026,26,15,11,0.9916534127408847,17
4027,27,15,11,0.993795356715105,17
4028,28,15,11,0.9958700560482573,17
4029,29,15,11,0.9959047283080115,17
4030,30,15,11,0.9946806593370344,17
4031,31,15,11,0.9950109329131956,17
4032,32,15,11,0.9958803430186766,17
4033,33,15,11,0.994350578916373,17
4034,34,15,11,0.9930717610765343,17
4035,35,15,11,0.9918440096268524,17
4036,36,15,11,0.9933216047814831,17
4037,37,15,11,0.9963184574438467,17
4038,38,15,11,0.9942548814844715,17
4039,39,15,11,0.9949331082240989,17
4040,40,15,11,0.9928715049476645,17
4041,41,15,11,0.9951370158290682,17
4042,42,15,11,0.993594831075648,17
4043,43,15,11,0.9939709439822805,17
4044,44,15,11,0.994272038856511,17
4045,45,15,11,0.9951960848358289,17
4046,46,15,11,0.9908555166300498,17
4047,47,15,11,0.995088350490565,17
4048,48,15,11,0.9963307525926005,17
4049,49,15,11,0.9930338830023386,17
4050,50,15,11,0.9968063588644656,17
4051,51,15,11,0.9942158652109917,17
4052,52,15,11,0.9932320373878242,17
4053,53,15,11,0.9948122189739463,17
4054,54,15,11,0.9941695931576315,17
4055,55,15,11,0.9948289549573626,17
4056,56,15,11,0.9966048749615934,17
4057,57,15,11,0.992079123877927,17
4058,58,15,11,0.9954522932719949,17
4059,59,15,11,0.9935613881347986,17
4060,60,15,11,0.9926965742415581,17
4061,61,15,11,0.9922924986019522,17
4062,62,15,11,0.9930069725639447,17
4063,63,15,11,0.9936109406686691,17
4064,64,15,11,0.9933994193492572,17
4065,65,15,11,0.9936760041626974,17
4066,66,15,11,0.9904708593479645,17
4067,67,15,11,0.9935626229178313,17
4068,68,15,11,0.9935013154974727,17
4069,69,15,11,0.9970247775137914,17
4070,70,15,11,0.9922975441625832,17
4071,71,15,11,0.9945300713426451,17
4072,72,15,11,0.9946217355766935,17
4073,73,15,11,0.9912237101082406,17
4074,74,15,11,0.9956219050807164,17
4075,75,15,11,0.9932518113942975,17
4076,76,15,11,0.9934292749940421,17
4077,77,15,11,0.9948979651330687,17
4078,78,15,11,0.9937051325477526,17
4079,79,15,11,0.9907537139698162,17
4080,80,15,11,0.9925391229193267,17
4081,81,15,11,0.9944947258086725,17
4082,82,15,11,0.9961973249479714,17
4083,83,15,11,0.9944771798270419,17
4084,84,15,11,0.9932413030944408,17
4085,85,15,11,0.9925183438174827,17
4086,86,15,11,0.9949722350103306,17
4087,87,15,11,0.9928099838693717,17
4088,88,15,11,0.9956889498748667,17
4089,89,15,11,0.9948720534630185,17
4090,90,15,11,0.993373303628213,17
4091,91,15,11,0.9942206814684318,17
4092,92,15,11,0.9920095692861781,17
4093,93,15,11,0.9954646253325476,17
4094,94,15,11,0.9943163888008891,17
4095,95,15,11,0.9931272120111598,17
4096,96,15,11,0.9929062814040339,17
4097,97,15,11,0.993765154339021,17
4098,98,15,11,0.9951901621110415,17
4099,99,15,11,0.9948719274390537,17
4100,0,15,12,0.9964983836219948,17
4101,1,15,12,0.9956457742295106,17
4102,2,15,12,0.9944896839933199,17
4103,3,15,12,0.9931718376234224,17
4104,4,15,12,0.9956355389594937,17
4105,5,15,12,0.9959788769990684,17
4106,6,15,12,0.9933300995193095,17
4107,7,15,12,0.9949419685701222,17
4108,8,15,12,0.995026476232656,17
4109,9,15,12,0.9957158210903794,17
4110,10,15,12,0.9957344177961455,17
4111,11,15,12,0.9934175728445839,17
4112,12,15,12,0.9957960772226293,17
4113,13,15,12,0.9944438413369487,17
4114,14,15,12,0.9947169134929261,17
4115,15,15,12,0.9939189129770302,17
4116,16,15,12,0.9956854589972675,17
4117,17,15,12,0.995313197655962,17
4118,18,15,12,0.9925576108902653,17
4119,19,15,12,0.994031514081805,17
4120,20,15,12,0.9940243720676933,17
4121,21,15,12,0.9929757392276257,17
4122,22,15,12,0.9938804144854438,17
4123,23,15,12,0.994705114335879,17
4124,24,15,12,0.9939398609146809,17
4125,25,15,12,0.9956618689355728,17
4126,26,15,12,0.9945427965137063,17
4127,27,15,12,0.9938570940720683,17
4128,28,15,12,0.9950406414888631,17
4129,29,15,12,0.9939208593021809,17
4130,30,15,12,0.9957926380074142,17
4131,31,15,12,0.9935422566981079,17
4132,32,15,12,0.9948110784658036,17
4133,33,15,12,0.99710235552322,17
4134,34,15,12,0.9971295551941717,17
4135,35,15,12,0.9937199938046419,17
4136,36,15,12,0.9944600876800183,17
4137,37,15,12,0.9947006044639989,17
4138,38,15,12,0.993626840960585,17
4139,39,15,12,0.9965857348780937,17
4140,40,15,12,0.9938797461859611,17
4141,41,15,12,0.9956186108208905,17
4142,42,15,12,0.994252575424823,17
4143,43,15,12,0.994104673582988,17
4144,44,15,12,0.9938334317476663,17
4145,45,15,12,0.9925588452168725,17
4146,46,15,12,0.995434956386235,17
4147,47,15,12,0.993905384359524,17
4148,48,15,12,0.9927650604810638,17
4149,49,15,12,0.9940028473935553,17
4150,50,15,12,0.995323839110643,17
4151,51,15,12,0.9952051134918247,17
4152,52,15,12,0.9972565873740744,17
