,Fragment,class,count,msum,n_pcr,perc,mut_sum,mut_avg,tot_mut,perc_mutations,pcr_set,More_than_4,More_than_9,n,>4,>9,nclones_pcr,nclones,nclones_bp
926,F13,GOOD,25521,45010,16,56.70073317040658,518,20.72,525.0,98.66666666666669,28,524,522,524,100.0,99.61832061068702,5000.0,80000.0,1067
927,F43,GOOD,15924,61828,16,25.75532121368959,373,20.72222222222222,378.0,98.67724867724868,28,375,373,377,99.46949602122017,98.93899204244032,7500.0,120000.0,2353
928,F13,GOOD,3,5,1,60.0,3,1.0,525.0,0.5714285714285714,29,0,0,3,0.0,0.0,5000.0,5000.0,67
929,F43,GOOD,11155,13756,1,81.0918871765048,373,20.72222222222222,378.0,98.67724867724868,29,373,360,374,99.73262032085562,96.2566844919786,7500.0,7500.0,147
930,F13,GOOD,3937,4839,2,81.3597850795619,514,20.56,525.0,97.90476190476193,29,398,200,517,76.9825918762089,38.684719535783366,5000.0,10000.0,133
931,F43,GOOD,15319,20554,2,74.53050501119004,373,20.72222222222222,378.0,98.67724867724868,29,373,372,375,99.46666666666668,99.2,7500.0,15000.0,294
932,F13,GOOD,6291,7928,3,79.35166498486377,518,20.72,525.0,98.66666666666669,29,481,364,521,92.32245681381956,69.86564299424184,5000.0,15000.0,200
933,F43,GOOD,19713,31089,3,63.40827945575606,373,20.72222222222222,378.0,98.67724867724868,29,373,373,376,99.20212765957449,99.20212765957449,7500.0,22500.0,441
934,F13,GOOD,9490,12257,4,77.42514481520763,518,20.72,525.0,98.66666666666669,29,509,465,522,97.5095785440613,89.08045977011494,5000.0,20000.0,267
935,F43,GOOD,20074,32095,4,62.54556784545879,373,20.72222222222222,378.0,98.67724867724868,29,373,373,376,99.20212765957449,99.20212765957449,7500.0,30000.0,588
936,F13,GOOD,15964,22497,5,70.96057252078054,518,20.72,525.0,98.66666666666669,29,520,515,523,99.4263862332696,98.47036328871891,5000.0,25000.0,333
937,F43,GOOD,21191,37022,5,57.23893900923776,373,20.72222222222222,378.0,98.67724867724868,29,373,373,376,99.20212765957449,99.20212765957449,7500.0,37500.0,735
938,F13,GOOD,17588,25477,6,69.03481571613612,518,20.72,525.0,98.66666666666669,29,521,517,523,99.61759082217974,98.8527724665392,5000.0,30000.0,400
939,F43,GOOD,21686,41303,6,52.50466067840108,373,20.72222222222222,378.0,98.67724867724868,29,373,373,376,99.20212765957449,99.20212765957449,7500.0,45000.0,882
940,F13,GOOD,19122,28361,7,67.4235746271288,518,20.72,525.0,98.66666666666669,29,522,518,524,99.61832061068702,98.85496183206108,5000.0,35000.0,467
941,F43,GOOD,21678,46597,7,46.52230830310965,373,20.72222222222222,378.0,98.67724867724868,29,373,373,376,99.20212765957449,99.20212765957449,7500.0,52500.0,1029
942,F13,GOOD,20506,31054,8,66.033361241708,518,20.72,525.0,98.66666666666669,29,522,518,524,99.61832061068702,98.85496183206108,5000.0,40000.0,533
943,F43,GOOD,21310,49417,8,43.12281198777749,373,20.72222222222222,378.0,98.67724867724868,29,373,373,376,99.20212765957449,99.20212765957449,7500.0,60000.0,1176
944,F13,GOOD,21005,32286,9,65.05915876850648,518,20.72,525.0,98.66666666666669,29,523,518,524,99.80916030534353,98.85496183206108,5000.0,45000.0,600
945,F43,GOOD,20624,52516,9,39.27184096275421,373,20.72222222222222,378.0,98.67724867724868,29,373,373,376,99.20212765957449,99.20212765957449,7500.0,67500.0,1324
946,F13,GOOD,21005,32286,10,65.05915876850648,518,20.72,525.0,98.66666666666669,29,523,518,524,99.80916030534353,98.85496183206108,5000.0,50000.0,667
947,F43,GOOD,20102,53976,10,37.24247813843189,373,20.72222222222222,378.0,98.67724867724868,29,374,373,376,99.46808510638296,99.20212765957449,7500.0,75000.0,1471
948,F13,GOOD,22894,36926,11,61.99967502572713,518,20.72,525.0,98.66666666666669,29,523,521,524,99.80916030534353,99.42748091603052,5000.0,55000.0,733
949,F43,GOOD,19554,55552,11,35.199452764976954,373,20.72222222222222,378.0,98.67724867724868,29,374,373,376,99.46808510638296,99.20212765957449,7500.0,82500.0,1618
950,F13,GOOD,24413,41116,12,59.37591205370172,518,20.72,525.0,98.66666666666669,29,523,522,524,99.80916030534353,99.61832061068702,5000.0,60000.0,800
951,F43,GOOD,18900,56902,12,33.21500123018523,373,20.72222222222222,378.0,98.67724867724868,29,374,373,377,99.20424403183024,98.93899204244032,7500.0,90000.0,1765
952,F13,GOOD,24791,42263,13,58.65887419255613,518,20.72,525.0,98.66666666666669,29,523,522,524,99.80916030534353,99.61832061068702,5000.0,65000.0,867
953,F43,GOOD,17951,58832,13,30.51230622790318,373,20.72222222222222,378.0,98.67724867724868,29,374,373,377,99.20424403183024,98.93899204244032,7500.0,97500.0,1912
954,F13,GOOD,24791,42263,14,58.65887419255613,518,20.72,525.0,98.66666666666669,29,523,522,524,99.80916030534353,99.61832061068702,5000.0,70000.0,933
955,F43,GOOD,17492,59548,14,29.3746221535568,373,20.72222222222222,378.0,98.67724867724868,29,374,373,377,99.20424403183024,98.93899204244032,7500.0,105000.0,2059
956,F13,GOOD,25177,43521,15,57.85023322074401,518,20.72,525.0,98.66666666666669,29,524,522,524,100.0,99.61832061068702,5000.0,75000.0,1000
957,F43,GOOD,16733,60786,15,27.52772019872997,373,20.72222222222222,378.0,98.67724867724868,29,374,373,377,99.20424403183024,98.93899204244032,7500.0,112500.0,2206
958,F13,GOOD,25521,45010,16,56.70073317040658,518,20.72,525.0,98.66666666666669,29,524,522,524,100.0,99.61832061068702,5000.0,80000.0,1067
959,F43,GOOD,15924,61828,16,25.75532121368959,373,20.72222222222222,378.0,98.67724867724868,29,375,373,377,99.46949602122017,98.93899204244032,7500.0,120000.0,2353
960,F13,GOOD,2845,3531,1,80.57207589917871,504,20.16,525.0,96.0,30,313,135,508,61.61417322834646,26.574803149606304,5000.0,5000.0,67
961,F43,GOOD,11032,13800,1,79.94202898550725,373,20.72222222222222,378.0,98.67724867724868,30,373,359,376,99.20212765957449,95.47872340425532,7500.0,7500.0,147
962,F13,GOOD,5448,6935,2,78.55803893294882,517,20.68,525.0,98.47619047619048,30,466,321,523,89.10133843212236,61.376673040152966,5000.0,10000.0,133
963,F43,GOOD,17154,24620,2,69.67506092607636,373,20.72222222222222,378.0,98.67724867724868,30,373,373,376,99.20212765957449,99.20212765957449,7500.0,15000.0,294
964,F13,GOOD,6762,8705,3,77.67949454336588,517,20.68,525.0,98.47619047619048,30,493,384,523,94.26386233269598,73.4225621414914,5000.0,15000.0,200
965,F43,GOOD,19899,32193,3,61.81157394464635,373,20.72222222222222,378.0,98.67724867724868,30,373,373,376,99.20212765957449,99.20212765957449,7500.0,22500.0,441
966,F13,GOOD,9918,13005,4,76.26297577854672,518,20.72,525.0,98.66666666666669,30,516,472,524,98.47328244274809,90.0763358778626,5000.0,20000.0,267
967,F43,GOOD,20245,33162,4,61.04879078463301,373,20.72222222222222,378.0,98.67724867724868,30,373,373,376,99.20212765957449,99.20212765957449,7500.0,30000.0,588
968,F13,GOOD,16255,23129,5,70.2797353971205,518,20.72,525.0,98.66666666666669,30,523,516,524,99.80916030534353,98.47328244274809,5000.0,25000.0,333
969,F43,GOOD,21038,37840,5,55.59725158562368,373,20.72222222222222,378.0,98.67724867724868,30,373,373,376,99.20212765957449,99.20212765957449,7500.0,37500.0,735
970,F13,GOOD,18180,26599,6,68.34843415165983,518,20.72,525.0,98.66666666666669,30,523,519,524,99.80916030534353,99.04580152671755,5000.0,30000.0,400
971,F43,GOOD,21187,40005,6,52.96087989001374,373,20.72222222222222,378.0,98.67724867724868,30,373,373,376,99.20212765957449,99.20212765957449,7500.0,45000.0,882
972,F13,GOOD,19564,29375,7,66.6008510638298,518,20.72,525.0,98.66666666666669,30,523,519,524,99.80916030534353,99.04580152671755,5000.0,35000.0,467
973,F43,GOOD,21395,43874,7,48.76464420841501,373,20.72222222222222,378.0,98.67724867724868,30,373,373,376,99.20212765957449,99.20212765957449,7500.0,52500.0,1029
974,F13,GOOD,21726,34267,8,63.4021069833951,518,20.72,525.0,98.66666666666669,30,524,520,524,100.0,99.23664122137404,5000.0,40000.0,533
975,F43,GOOD,21206,46445,8,45.658305522661216,373,20.72222222222222,378.0,98.67724867724868,30,373,373,376,99.20212765957449,99.20212765957449,7500.0,60000.0,1176
976,F13,GOOD,21727,34268,9,63.403174973736434,518,20.72,525.0,98.66666666666669,30,524,520,524,100.0,99.23664122137404,5000.0,45000.0,600
977,F43,GOOD,20852,48359,9,43.119171198742734,373,20.72222222222222,378.0,98.67724867724868,30,373,373,376,99.20212765957449,99.20212765957449,7500.0,67500.0,1324
978,F13,GOOD,22322,35836,10,62.28931800424154,518,20.72,525.0,98.66666666666669,30,524,520,524,100.0,99.23664122137404,5000.0,50000.0,667
979,F43,GOOD,20133,52139,10,38.61408926139742,373,20.72222222222222,378.0,98.67724867724868,30,373,373,376,99.20212765957449,99.20212765957449,7500.0,75000.0,1471
980,F13,GOOD,22322,35836,11,62.28931800424154,518,20.72,525.0,98.66666666666669,30,524,520,524,100.0,99.23664122137404,5000.0,55000.0,733
981,F43,GOOD,19537,54325,11,35.963184537505754,373,20.72222222222222,378.0,98.67724867724868,30,373,373,376,99.20212765957449,99.20212765957449,7500.0,82500.0,1618
982,F13,GOOD,23066,37672,12,61.22849861966447,518,20.72,525.0,98.66666666666669,30,524,521,524,100.0,99.42748091603052,5000.0,60000.0,800
983,F43,GOOD,18423,57147,12,32.23791275132553,373,20.72222222222222,378.0,98.67724867724868,30,375,373,376,99.7340425531915,99.20212765957449,7500.0,90000.0,1765
984,F13,GOOD,23952,39936,13,59.97596153846154,518,20.72,525.0,98.66666666666669,30,524,521,524,100.0,99.42748091603052,5000.0,65000.0,867
985,F43,GOOD,17763,58665,13,30.278701099463053,373,20.72222222222222,378.0,98.67724867724868,30,375,373,376,99.7340425531915,99.20212765957449,7500.0,97500.0,1912
986,F13,GOOD,23952,39936,14,59.97596153846154,518,20.72,525.0,98.66666666666669,30,524,521,524,100.0,99.42748091603052,5000.0,70000.0,933
987,F43,GOOD,17288,59750,14,28.933891213389124,373,20.72222222222222,378.0,98.67724867724868,30,375,373,376,99.7340425531915,99.20212765957449,7500.0,105000.0,2059
988,F13,GOOD,24341,41152,15,59.149008553654745,518,20.72,525.0,98.66666666666669,30,524,521,524,100.0,99.42748091603052,5000.0,75000.0,1000
989,F43,GOOD,16535,60943,15,27.13191014554584,373,20.72222222222222,378.0,98.67724867724868,30,375,373,376,99.7340425531915,99.20212765957449,7500.0,112500.0,2206
990,F13,GOOD,25521,45010,16,56.70073317040658,518,20.72,525.0,98.66666666666669,30,524,522,524,100.0,99.61832061068702,5000.0,80000.0,1067
991,F43,GOOD,15924,61828,16,25.75532121368959,373,20.72222222222222,378.0,98.67724867724868,30,375,373,377,99.46949602122017,98.93899204244032,7500.0,120000.0,2353
992,F13,GOOD,3562,4337,1,82.13050495734379,511,20.44,525.0,97.33333333333334,31,354,170,514,68.8715953307393,33.07392996108949,5000.0,5000.0,67
993,F43,GOOD,11290,14026,1,80.49336945672323,373,20.72222222222222,378.0,98.67724867724868,31,373,360,374,99.73262032085562,96.2566844919786,7500.0,7500.0,147
994,F13,GOOD,3568,4344,2,82.13627992633518,511,20.44,525.0,97.33333333333334,31,355,171,514,69.06614785992218,33.26848249027237,5000.0,10000.0,133
995,F43,GOOD,16109,22142,2,72.75313883118056,373,20.72222222222222,378.0,98.67724867724868,31,373,373,375,99.46666666666668,99.46666666666668,7500.0,15000.0,294
996,F13,GOOD,11823,15793,3,74.86228075729754,518,20.72,525.0,98.66666666666669,31,518,502,523,99.04397705544932,95.9847036328872,5000.0,15000.0,200
997,F43,GOOD,18781,28398,3,66.13493908021691,373,20.72222222222222,378.0,98.67724867724868,31,373,373,375,99.46666666666668,99.46666666666668,7500.0,22500.0,441
998,F13,GOOD,15544,21908,4,70.9512506846814,518,20.72,525.0,98.66666666666669,31,521,513,524,99.42748091603052,97.90076335877863,5000.0,20000.0,267
999,F43,GOOD,20173,32966,4,61.19335072498938,373,20.72222222222222,378.0,98.67724867724868,31,373,373,375,99.46666666666668,99.46666666666668,7500.0,30000.0,588
1000,F13,GOOD,15544,21909,5,70.9480122324159,518,20.72,525.0,98.66666666666669,31,521,513,524,99.42748091603052,97.90076335877863,5000.0,25000.0,333
1001,F43,GOOD,21451,38978,5,55.033608702344914,373,20.72222222222222,378.0,98.67724867724868,31,373,373,375,99.46666666666668,99.46666666666668,7500.0,37500.0,735
1002,F13,GOOD,16966,24510,6,69.22072623419012,518,20.72,525.0,98.66666666666669,31,523,515,524,99.80916030534353,98.2824427480916,5000.0,30000.0,400
1003,F43,GOOD,21627,43481,6,49.73896644511396,373,20.72222222222222,378.0,98.67724867724868,31,373,373,375,99.46666666666668,99.46666666666668,7500.0,45000.0,882
1004,F13,GOOD,18867,27956,7,67.48819573615683,518,20.72,525.0,98.66666666666669,31,523,518,524,99.80916030534353,98.85496183206108,5000.0,35000.0,467
1005,F43,GOOD,21530,44823,7,48.03337572228544,373,20.72222222222222,378.0,98.67724867724868,31,373,373,376,99.20212765957449,99.20212765957449,7500.0,52500.0,1029
1006,F13,GOOD,19530,29237,8,66.79891917775421,518,20.72,525.0,98.66666666666669,31,523,520,524,99.80916030534353,99.23664122137404,5000.0,40000.0,533
1007,F43,GOOD,21133,48559,8,43.52025371197924,373,20.72222222222222,378.0,98.67724867724868,31,373,373,376,99.20212765957449,99.20212765957449,7500.0,60000.0,1176
1008,F13,GOOD,20439,31102,9,65.71603112340043,518,20.72,525.0,98.66666666666669,31,523,521,524,99.80916030534353,99.42748091603052,5000.0,45000.0,600
1009,F43,GOOD,20701,51110,9,40.50283701819605,373,20.72222222222222,378.0,98.67724867724868,31,373,373,376,99.20212765957449,99.20212765957449,7500.0,67500.0,1324
1010,F13,GOOD,21534,33600,10,64.08928571428572,518,20.72,525.0,98.66666666666669,31,523,521,524,99.80916030534353,99.42748091603052,5000.0,50000.0,667
1011,F43,GOOD,19986,54093,10,36.94747934113472,373,20.72222222222222,378.0,98.67724867724868,31,373,373,376,99.20212765957449,99.20212765957449,7500.0,75000.0,1471
1012,F13,GOOD,21978,34802,11,63.15154301476926,518,20.72,525.0,98.66666666666669,31,524,521,524,100.0,99.42748091603052,5000.0,55000.0,733
1013,F43,GOOD,19020,56463,11,33.685776526220714,373,20.72222222222222,378.0,98.67724867724868,31,375,373,376,99.7340425531915,99.20212765957449,7500.0,82500.0,1618
1014,F13,GOOD,21978,34802,12,63.15154301476926,518,20.72,525.0,98.66666666666669,31,524,521,524,100.0,99.42748091603052,5000.0,60000.0,800
1015,F43,GOOD,18589,57345,12,32.41607812363763,373,20.72222222222222,378.0,98.67724867724868,31,375,373,376,99.7340425531915,99.20212765957449,7500.0,90000.0,1765
1016,F13,GOOD,23141,37584,13,61.57141336739039,518,20.72,525.0,98.66666666666669,31,524,521,524,100.0,99.42748091603052,5000.0,65000.0,867
1017,F43,GOOD,18434,57639,13,31.981817866375195,373,20.72222222222222,378.0,98.67724867724868,31,375,373,376,99.7340425531915,99.20212765957449,7500.0,97500.0,1912
1018,F13,GOOD,23763,39448,14,60.23879537619145,518,20.72,525.0,98.66666666666669,31,524,521,524,100.0,99.42748091603052,5000.0,70000.0,933
1019,F43,GOOD,17719,58931,14,30.067366920636,373,20.72222222222222,378.0,98.67724867724868,31,375,373,376,99.7340425531915,99.20212765957449,7500.0,105000.0,2059
1020,F13,GOOD,24341,41152,15,59.149008553654745,518,20.72,525.0,98.66666666666669,31,524,521,524,100.0,99.42748091603052,5000.0,75000.0,1000
1021,F43,GOOD,16535,60943,15,27.13191014554584,373,20.72222222222222,378.0,98.67724867724868,31,375,373,376,99.7340425531915,99.20212765957449,7500.0,112500.0,2206
1022,F13,GOOD,25521,45010,16,56.70073317040658,518,20.72,525.0,98.66666666666669,31,524,522,524,100.0,99.61832061068702,5000.0,80000.0,1067
1023,F43,GOOD,15924,61828,16,25.75532121368959,373,20.72222222222222,378.0,98.67724867724868,31,375,373,377,99.46949602122017,98.93899204244032,7500.0,120000.0,2353
1024,F13,GOOD,9210,12072,1,76.29224652087476,518,20.72,525.0,98.66666666666669,32,515,472,523,98.47036328871891,90.24856596558315,5000.0,5000.0,67
1025,F43,GOOD,8872,10736,1,82.63785394932935,373,20.72222222222222,378.0,98.67724867724868,32,370,338,374,98.93048128342244,90.37433155080214,7500.0,7500.0,147
1026,F13,GOOD,12020,16140,2,74.4733581164808,518,20.72,525.0,98.66666666666669,32,518,504,523,99.04397705544932,96.36711281070744,5000.0,10000.0,133
1027,F43,GOOD,10084,12388,2,81.40135615111397,373,20.72222222222222,378.0,98.67724867724868,32,372,357,374,99.46524064171123,95.45454545454544,7500.0,15000.0,294
1028,F13,GOOD,14108,19466,3,72.47508476317682,518,20.72,525.0,98.66666666666669,32,520,510,523,99.4263862332696,97.51434034416826,5000.0,15000.0,200
1029,F43,GOOD,15370,20994,3,73.21139373154234,373,20.72222222222222,378.0,98.67724867724868,32,373,372,374,99.73262032085562,99.46524064171123,7500.0,22500.0,441
1030,F13,GOOD,16271,23123,4,70.36716689010942,518,20.72,525.0,98.66666666666669,32,520,516,523,99.4263862332696,98.66156787762908,5000.0,20000.0,267
1031,F43,GOOD,18189,26756,4,67.98101360442517,373,20.72222222222222,378.0,98.67724867724868,32,373,373,375,99.46666666666668,99.46666666666668,7500.0,30000.0,588
1032,F13,GOOD,17588,25477,5,69.03481571613612,518,20.72,525.0,98.66666666666669,32,521,517,523,99.61759082217974,98.8527724665392,5000.0,25000.0,333
1033,F43,GOOD,20824,35689,5,58.348510745607896,373,20.72222222222222,378.0,98.67724867724868,32,373,373,376,99.20212765957449,99.20212765957449,7500.0,37500.0,735
1034,F13,GOOD,19122,28361,6,67.4235746271288,518,20.72,525.0,98.66666666666669,32,522,518,524,99.61832061068702,98.85496183206108,5000.0,30000.0,400
1035,F43,GOOD,21700,42221,6,51.39622462755501,373,20.72222222222222,378.0,98.67724867724868,32,373,373,376,99.20212765957449,99.20212765957449,7500.0,45000.0,882
1036,F13,GOOD,21391,33327,7,64.18519518708554,518,20.72,525.0,98.66666666666669,32,522,519,524,99.61832061068702,99.04580152671755,5000.0,35000.0,467
1037,F43,GOOD,21734,45076,7,48.21634572721626,373,20.72222222222222,378.0,98.67724867724868,32,373,373,376,99.20212765957449,99.20212765957449,7500.0,52500.0,1029
1038,F13,GOOD,23221,37801,8,61.42959180974048,518,20.72,525.0,98.66666666666669,32,523,521,524,99.80916030534353,99.42748091603052,5000.0,40000.0,533
1039,F43,GOOD,21450,47535,8,45.12464499842221,373,20.72222222222222,378.0,98.67724867724868,32,373,373,377,98.93899204244032,98.93899204244032,7500.0,60000.0,1176
1040,F13,GOOD,23681,39022,9,60.68627953462149,518,20.72,525.0,98.66666666666669,32,523,521,524,99.80916030534353,99.42748091603052,5000.0,45000.0,600
1041,F43,GOOD,20854,50925,9,40.95041728031419,373,20.72222222222222,378.0,98.67724867724868,32,373,373,377,98.93899204244032,98.93899204244032,7500.0,67500.0,1324
1042,F13,GOOD,24511,41246,10,59.42636861756292,518,20.72,525.0,98.66666666666669,32,523,522,524,99.80916030534353,99.61832061068702,5000.0,50000.0,667
1043,F43,GOOD,20313,53188,10,38.19094532601338,373,20.72222222222222,378.0,98.67724867724868,32,373,373,377,98.93899204244032,98.93899204244032,7500.0,75000.0,1471
1044,F13,GOOD,24930,42536,11,58.609178107955614,518,20.72,525.0,98.66666666666669,32,523,522,524,99.80916030534353,99.61832061068702,5000.0,55000.0,733
1045,F43,GOOD,19532,55346,11,35.29071658295089,373,20.72222222222222,378.0,98.67724867724868,32,373,373,377,98.93899204244032,98.93899204244032,7500.0,82500.0,1618
1046,F13,GOOD,25177,43521,12,57.85023322074401,518,20.72,525.0,98.66666666666669,32,524,522,524,100.0,99.61832061068702,5000.0,60000.0,800
1047,F43,GOOD,18547,57456,12,32.28035366193261,373,20.72222222222222,378.0,98.67724867724868,32,374,373,377,99.20424403183024,98.93899204244032,7500.0,90000.0,1765
1048,F13,GOOD,25177,43521,13,57.85023322074401,518,20.72,525.0,98.66666666666669,32,524,522,524,100.0,99.61832061068702,5000.0,65000.0,867
1049,F43,GOOD,17730,59254,13,29.922030580213992,373,20.72222222222222,378.0,98.67724867724868,32,374,373,377,99.20424403183024,98.93899204244032,7500.0,97500.0,1912
